% time	cellId	IMSI	RNTI	SlPframe	SlPsframe	SchStartframe	SchSsframe	frame	sframe	mcs	TBS	psschRB	psschLen
72813	0	36	36	113	1	114	7	114	8	10	173	16	8
72814	0	32	32	113	1	114	7	114	9	10	173	8	8
72816	0	47	47	113	1	114	7	115	1	10	173	32	8
72821	0	36	36	113	1	114	7	115	6	10	173	16	8
72822	0	32	32	113	1	114	7	115	7	10	173	8	8
72824	0	47	47	113	1	114	7	115	9	10	173	32	8
72829	0	36	36	113	1	114	7	116	4	10	173	16	8
72830	0	32	32	113	1	114	7	116	5	10	173	8	8
72832	0	47	47	113	1	114	7	116	7	10	173	32	8
72837	0	36	36	113	1	114	7	117	2	10	173	16	8
72838	0	32	32	113	1	114	7	117	3	10	173	8	8
72840	0	47	47	113	1	114	7	117	5	10	173	32	8
72845	0	36	36	113	1	114	7	117	10	10	173	16	8
72846	0	32	32	113	1	114	7	118	1	10	173	8	8
72848	0	47	47	113	1	114	7	118	3	10	173	32	8
72853	0	36	36	113	1	114	7	118	8	10	173	16	8
72854	0	32	32	113	1	114	7	118	9	10	173	8	8
72856	0	47	47	113	1	114	7	119	1	10	173	32	8
72861	0	36	36	113	1	114	7	119	6	10	173	16	8
72862	0	32	32	113	1	114	7	119	7	10	173	8	8
72864	0	47	47	113	1	114	7	119	9	10	173	32	8
72869	0	36	36	113	1	114	7	120	4	10	173	16	8
72870	0	32	32	113	1	114	7	120	5	10	173	8	8
72872	0	47	47	113	1	114	7	120	7	10	173	32	8
72972	0	40	40	129	1	130	7	130	7	10	173	16	8
72980	0	40	40	129	1	130	7	131	5	10	173	16	8
72988	0	40	40	129	1	130	7	132	3	10	173	16	8
72996	0	40	40	129	1	130	7	133	1	10	173	16	8
73004	0	40	40	129	1	130	7	133	9	10	173	16	8
73012	0	40	40	129	1	130	7	134	7	10	173	16	8
73020	0	40	40	129	1	130	7	135	5	10	173	16	8
73028	0	40	40	129	1	130	7	136	3	10	173	16	8
73053	0	20	20	137	1	138	7	138	8	10	173	8	8
73054	0	25	25	137	1	138	7	138	9	10	173	8	8
73061	0	20	20	137	1	138	7	139	6	10	173	8	8
73062	0	25	25	137	1	138	7	139	7	10	173	8	8
73069	0	20	20	137	1	138	7	140	4	10	173	8	8
73070	0	25	25	137	1	138	7	140	5	10	173	8	8
73077	0	20	20	137	1	138	7	141	2	10	173	8	8
73078	0	25	25	137	1	138	7	141	3	10	173	8	8
73085	0	20	20	137	1	138	7	141	10	10	173	8	8
73086	0	25	25	137	1	138	7	142	1	10	173	8	8
73093	0	20	20	137	1	138	7	142	8	10	173	8	8
73094	0	25	25	137	1	138	7	142	9	10	173	8	8
73101	0	20	20	137	1	138	7	143	6	10	173	8	8
73102	0	25	25	137	1	138	7	143	7	10	173	8	8
73109	0	20	20	137	1	138	7	144	4	10	173	8	8
73110	0	25	25	137	1	138	7	144	5	10	173	8	8
73137	0	50	50	145	1	146	7	147	2	10	173	8	8
73145	0	50	50	145	1	146	7	147	10	10	173	8	8
73153	0	50	50	145	1	146	7	148	8	10	173	8	8
73161	0	50	50	145	1	146	7	149	6	10	173	8	8
73169	0	50	50	145	1	146	7	150	4	10	173	8	8
73177	0	50	50	145	1	146	7	151	2	10	173	8	8
73185	0	50	50	145	1	146	7	151	10	10	173	8	8
73193	0	50	50	145	1	146	7	152	8	10	173	8	8
73212	0	37	37	153	1	154	7	154	7	10	173	32	8
73220	0	37	37	153	1	154	7	155	5	10	173	32	8
73228	0	37	37	153	1	154	7	156	3	10	173	32	8
73236	0	37	37	153	1	154	7	157	1	10	173	32	8
73244	0	37	37	153	1	154	7	157	9	10	173	32	8
73252	0	37	37	153	1	154	7	158	7	10	173	32	8
73260	0	37	37	153	1	154	7	159	5	10	173	32	8
73268	0	37	37	153	1	154	7	160	3	10	173	32	8
73292	0	43	43	161	1	162	7	162	7	10	173	24	8
73300	0	43	43	161	1	162	7	163	5	10	173	24	8
73308	0	43	43	161	1	162	7	164	3	10	173	24	8
73316	0	43	43	161	1	162	7	165	1	10	173	24	8
73324	0	43	43	161	1	162	7	165	9	10	173	24	8
73332	0	43	43	161	1	162	7	166	7	10	173	24	8
73340	0	43	43	161	1	162	7	167	5	10	173	24	8
73348	0	43	43	161	1	162	7	168	3	10	173	24	8
73376	0	34	34	169	1	170	7	171	1	10	173	24	8
73384	0	34	34	169	1	170	7	171	9	10	173	24	8
73392	0	34	34	169	1	170	7	172	7	10	173	24	8
73400	0	34	34	169	1	170	7	173	5	10	173	24	8
73408	0	34	34	169	1	170	7	174	3	10	173	24	8
73416	0	34	34	169	1	170	7	175	1	10	173	24	8
73424	0	34	34	169	1	170	7	175	9	10	173	24	8
73432	0	34	34	169	1	170	7	176	7	10	173	24	8
73459	0	44	44	177	1	178	7	179	4	10	173	24	8
73467	0	44	44	177	1	178	7	180	2	10	173	24	8
73475	0	44	44	177	1	178	7	180	10	10	173	24	8
73483	0	44	44	177	1	178	7	181	8	10	173	24	8
73491	0	44	44	177	1	178	7	182	6	10	173	24	8
73499	0	44	44	177	1	178	7	183	4	10	173	24	8
73507	0	44	44	177	1	178	7	184	2	10	173	24	8
73515	0	44	44	177	1	178	7	184	10	10	173	24	8
73537	0	34	34	185	1	186	7	187	2	10	173	8	8
73538	0	28	28	185	1	186	7	187	3	10	173	40	8
73545	0	34	34	185	1	186	7	187	10	10	173	8	8
73546	0	28	28	185	1	186	7	188	1	10	173	40	8
73553	0	34	34	185	1	186	7	188	8	10	173	8	8
73554	0	28	28	185	1	186	7	188	9	10	173	40	8
73561	0	34	34	185	1	186	7	189	6	10	173	8	8
73562	0	28	28	185	1	186	7	189	7	10	173	40	8
73569	0	34	34	185	1	186	7	190	4	10	173	8	8
73570	0	28	28	185	1	186	7	190	5	10	173	40	8
73577	0	34	34	185	1	186	7	191	2	10	173	8	8
73578	0	28	28	185	1	186	7	191	3	10	173	40	8
73585	0	34	34	185	1	186	7	191	10	10	173	8	8
73586	0	28	28	185	1	186	7	192	1	10	173	40	8
73593	0	34	34	185	1	186	7	192	8	10	173	8	8
73594	0	28	28	185	1	186	7	192	9	10	173	40	8
73617	0	47	47	193	1	194	7	195	2	10	173	24	8
73625	0	47	47	193	1	194	7	195	10	10	173	24	8
73633	0	47	47	193	1	194	7	196	8	10	173	24	8
73641	0	47	47	193	1	194	7	197	6	10	173	24	8
73649	0	47	47	193	1	194	7	198	4	10	173	24	8
73657	0	47	47	193	1	194	7	199	2	10	173	24	8
73665	0	47	47	193	1	194	7	199	10	10	173	24	8
73673	0	47	47	193	1	194	7	200	8	10	173	24	8
73695	0	32	32	201	1	202	7	202	10	10	173	40	8
73703	0	32	32	201	1	202	7	203	8	10	173	40	8
73711	0	32	32	201	1	202	7	204	6	10	173	40	8
73719	0	32	32	201	1	202	7	205	4	10	173	40	8
73727	0	32	32	201	1	202	7	206	2	10	173	40	8
73735	0	32	32	201	1	202	7	206	10	10	173	40	8
73743	0	32	32	201	1	202	7	207	8	10	173	40	8
73751	0	32	32	201	1	202	7	208	6	10	173	40	8
73779	0	40	40	209	1	210	7	211	4	10	173	0	8
73787	0	40	40	209	1	210	7	212	2	10	173	0	8
73795	0	40	40	209	1	210	7	212	10	10	173	0	8
73803	0	40	40	209	1	210	7	213	8	10	173	0	8
73811	0	40	40	209	1	210	7	214	6	10	173	0	8
73819	0	40	40	209	1	210	7	215	4	10	173	0	8
73827	0	40	40	209	1	210	7	216	2	10	173	0	8
73835	0	40	40	209	1	210	7	216	10	10	173	0	8
73934	0	50	50	225	1	226	7	226	9	10	173	16	8
73942	0	50	50	225	1	226	7	227	7	10	173	16	8
73950	0	50	50	225	1	226	7	228	5	10	173	16	8
73958	0	50	50	225	1	226	7	229	3	10	173	16	8
73966	0	50	50	225	1	226	7	230	1	10	173	16	8
73974	0	50	50	225	1	226	7	230	9	10	173	16	8
73982	0	50	50	225	1	226	7	231	7	10	173	16	8
73990	0	50	50	225	1	226	7	232	5	10	173	16	8
74012	0	20	20	233	1	234	7	234	7	10	173	32	8
74020	0	20	20	233	1	234	7	235	5	10	173	32	8
74028	0	20	20	233	1	234	7	236	3	10	173	32	8
74036	0	20	20	233	1	234	7	237	1	10	173	32	8
74044	0	20	20	233	1	234	7	237	9	10	173	32	8
74052	0	20	20	233	1	234	7	238	7	10	173	32	8
74060	0	20	20	233	1	234	7	239	5	10	173	32	8
74068	0	20	20	233	1	234	7	240	3	10	173	32	8
74094	0	25	25	241	1	242	7	242	9	10	173	24	8
74102	0	25	25	241	1	242	7	243	7	10	173	24	8
74110	0	25	25	241	1	242	7	244	5	10	173	24	8
74118	0	25	25	241	1	242	7	245	3	10	173	24	8
74126	0	25	25	241	1	242	7	246	1	10	173	24	8
74134	0	25	25	241	1	242	7	246	9	10	173	24	8
74142	0	25	25	241	1	242	7	247	7	10	173	24	8
74150	0	25	25	241	1	242	7	248	5	10	173	24	8
74174	0	37	37	249	1	250	7	250	9	10	173	8	8
74182	0	37	37	249	1	250	7	251	7	10	173	8	8
74190	0	37	37	249	1	250	7	252	5	10	173	8	8
74198	0	37	37	249	1	250	7	253	3	10	173	8	8
74206	0	37	37	249	1	250	7	254	1	10	173	8	8
74214	0	37	37	249	1	250	7	254	9	10	173	8	8
74222	0	37	37	249	1	250	7	255	7	10	173	8	8
74230	0	37	37	249	1	250	7	256	5	10	173	8	8
74253	0	34	34	257	1	258	7	258	8	10	173	8	8
74261	0	34	34	257	1	258	7	259	6	10	173	8	8
74269	0	34	34	257	1	258	7	260	4	10	173	8	8
74277	0	34	34	257	1	258	7	261	2	10	173	8	8
74285	0	34	34	257	1	258	7	261	10	10	173	8	8
74293	0	34	34	257	1	258	7	262	8	10	173	8	8
74301	0	34	34	257	1	258	7	263	6	10	173	8	8
74309	0	34	34	257	1	258	7	264	4	10	173	8	8
74332	0	41	41	265	1	266	7	266	7	10	173	0	8
74335	0	9	9	265	1	266	7	266	10	10	173	8	8
74336	0	31	31	265	1	266	7	267	1	10	173	8	8
74337	0	44	44	265	1	266	7	267	2	10	173	16	8
74338	0	43	43	265	1	266	7	267	3	10	173	32	8
74340	0	41	41	265	1	266	7	267	5	10	173	0	8
74343	0	9	9	265	1	266	7	267	8	10	173	8	8
74344	0	31	31	265	1	266	7	267	9	10	173	8	8
74345	0	44	44	265	1	266	7	267	10	10	173	16	8
74346	0	43	43	265	1	266	7	268	1	10	173	32	8
74348	0	41	41	265	1	266	7	268	3	10	173	0	8
74351	0	9	9	265	1	266	7	268	6	10	173	8	8
74352	0	31	31	265	1	266	7	268	7	10	173	8	8
74353	0	44	44	265	1	266	7	268	8	10	173	16	8
74354	0	43	43	265	1	266	7	268	9	10	173	32	8
74356	0	41	41	265	1	266	7	269	1	10	173	0	8
74359	0	9	9	265	1	266	7	269	4	10	173	8	8
74360	0	31	31	265	1	266	7	269	5	10	173	8	8
74361	0	44	44	265	1	266	7	269	6	10	173	16	8
74362	0	43	43	265	1	266	7	269	7	10	173	32	8
74364	0	41	41	265	1	266	7	269	9	10	173	0	8
74367	0	9	9	265	1	266	7	270	2	10	173	8	8
74368	0	31	31	265	1	266	7	270	3	10	173	8	8
74369	0	44	44	265	1	266	7	270	4	10	173	16	8
74370	0	43	43	265	1	266	7	270	5	10	173	32	8
74372	0	41	41	265	1	266	7	270	7	10	173	0	8
74375	0	9	9	265	1	266	7	270	10	10	173	8	8
74376	0	31	31	265	1	266	7	271	1	10	173	8	8
74377	0	44	44	265	1	266	7	271	2	10	173	16	8
74378	0	43	43	265	1	266	7	271	3	10	173	32	8
74380	0	41	41	265	1	266	7	271	5	10	173	0	8
74383	0	9	9	265	1	266	7	271	8	10	173	8	8
74384	0	31	31	265	1	266	7	271	9	10	173	8	8
74385	0	44	44	265	1	266	7	271	10	10	173	16	8
74386	0	43	43	265	1	266	7	272	1	10	173	32	8
74388	0	41	41	265	1	266	7	272	3	10	173	0	8
74391	0	9	9	265	1	266	7	272	6	10	173	8	8
74392	0	31	31	265	1	266	7	272	7	10	173	8	8
74393	0	44	44	265	1	266	7	272	8	10	173	16	8
74394	0	43	43	265	1	266	7	272	9	10	173	32	8
74412	0	48	48	273	1	274	7	274	7	10	173	32	8
74419	0	28	28	273	1	274	7	275	4	10	173	40	8
74420	0	48	48	273	1	274	7	275	5	10	173	32	8
74427	0	28	28	273	1	274	7	276	2	10	173	40	8
74428	0	48	48	273	1	274	7	276	3	10	173	32	8
74435	0	28	28	273	1	274	7	276	10	10	173	40	8
74436	0	48	48	273	1	274	7	277	1	10	173	32	8
74443	0	28	28	273	1	274	7	277	8	10	173	40	8
74444	0	48	48	273	1	274	7	277	9	10	173	32	8
74451	0	28	28	273	1	274	7	278	6	10	173	40	8
74452	0	48	48	273	1	274	7	278	7	10	173	32	8
74459	0	28	28	273	1	274	7	279	4	10	173	40	8
74460	0	48	48	273	1	274	7	279	5	10	173	32	8
74467	0	28	28	273	1	274	7	280	2	10	173	40	8
74468	0	48	48	273	1	274	7	280	3	10	173	32	8
74475	0	28	28	273	1	274	7	280	10	10	173	40	8
74573	0	31	31	289	1	290	7	290	8	10	173	24	8
74581	0	31	31	289	1	290	7	291	6	10	173	24	8
74589	0	31	31	289	1	290	7	292	4	10	173	24	8
74597	0	31	31	289	1	290	7	293	2	10	173	24	8
74605	0	31	31	289	1	290	7	293	10	10	173	24	8
74613	0	31	31	289	1	290	7	294	8	10	173	24	8
74621	0	31	31	289	1	290	7	295	6	10	173	24	8
74629	0	31	31	289	1	290	7	296	4	10	173	24	8
74658	0	40	40	297	1	298	7	299	3	10	173	32	8
74666	0	40	40	297	1	298	7	300	1	10	173	32	8
74674	0	40	40	297	1	298	7	300	9	10	173	32	8
74682	0	40	40	297	1	298	7	301	7	10	173	32	8
74690	0	40	40	297	1	298	7	302	5	10	173	32	8
74698	0	40	40	297	1	298	7	303	3	10	173	32	8
74706	0	40	40	297	1	298	7	304	1	10	173	32	8
74714	0	40	40	297	1	298	7	304	9	10	173	32	8
74735	0	50	50	305	1	306	7	306	10	10	173	8	8
74743	0	50	50	305	1	306	7	307	8	10	173	8	8
74751	0	50	50	305	1	306	7	308	6	10	173	8	8
74759	0	50	50	305	1	306	7	309	4	10	173	8	8
74767	0	50	50	305	1	306	7	310	2	10	173	8	8
74775	0	50	50	305	1	306	7	310	10	10	173	8	8
74783	0	50	50	305	1	306	7	311	8	10	173	8	8
74791	0	50	50	305	1	306	7	312	6	10	173	8	8
74817	0	45	45	313	1	314	7	315	2	10	173	24	8
74825	0	45	45	313	1	314	7	315	10	10	173	24	8
74833	0	45	45	313	1	314	7	316	8	10	173	24	8
74841	0	45	45	313	1	314	7	317	6	10	173	24	8
74849	0	45	45	313	1	314	7	318	4	10	173	24	8
74857	0	45	45	313	1	314	7	319	2	10	173	24	8
74865	0	45	45	313	1	314	7	319	10	10	173	24	8
74873	0	45	45	313	1	314	7	320	8	10	173	24	8
74974	0	20	20	329	1	330	7	330	9	10	173	8	8
74976	0	14	14	329	1	330	7	331	1	10	173	32	8
74982	0	20	20	329	1	330	7	331	7	10	173	8	8
74984	0	14	14	329	1	330	7	331	9	10	173	32	8
74990	0	20	20	329	1	330	7	332	5	10	173	8	8
74992	0	14	14	329	1	330	7	332	7	10	173	32	8
74998	0	20	20	329	1	330	7	333	3	10	173	8	8
75000	0	14	14	329	1	330	7	333	5	10	173	32	8
75006	0	20	20	329	1	330	7	334	1	10	173	8	8
75008	0	14	14	329	1	330	7	334	3	10	173	32	8
75014	0	20	20	329	1	330	7	334	9	10	173	8	8
75016	0	14	14	329	1	330	7	335	1	10	173	32	8
75022	0	20	20	329	1	330	7	335	7	10	173	8	8
75024	0	14	14	329	1	330	7	335	9	10	173	32	8
75030	0	20	20	329	1	330	7	336	5	10	173	8	8
75032	0	14	14	329	1	330	7	336	7	10	173	32	8
75055	0	37	37	337	1	338	7	338	10	10	173	16	8
75057	0	38	38	337	1	338	7	339	2	10	173	32	8
75058	0	25	25	337	1	338	7	339	3	10	173	32	8
75063	0	37	37	337	1	338	7	339	8	10	173	16	8
75065	0	38	38	337	1	338	7	339	10	10	173	32	8
75066	0	25	25	337	1	338	7	340	1	10	173	32	8
75071	0	37	37	337	1	338	7	340	6	10	173	16	8
75073	0	38	38	337	1	338	7	340	8	10	173	32	8
75074	0	25	25	337	1	338	7	340	9	10	173	32	8
75079	0	37	37	337	1	338	7	341	4	10	173	16	8
75081	0	38	38	337	1	338	7	341	6	10	173	32	8
75082	0	25	25	337	1	338	7	341	7	10	173	32	8
75087	0	37	37	337	1	338	7	342	2	10	173	16	8
75089	0	38	38	337	1	338	7	342	4	10	173	32	8
75090	0	25	25	337	1	338	7	342	5	10	173	32	8
75095	0	37	37	337	1	338	7	342	10	10	173	16	8
75097	0	38	38	337	1	338	7	343	2	10	173	32	8
75098	0	25	25	337	1	338	7	343	3	10	173	32	8
75103	0	37	37	337	1	338	7	343	8	10	173	16	8
75105	0	38	38	337	1	338	7	343	10	10	173	32	8
75106	0	25	25	337	1	338	7	344	1	10	173	32	8
75111	0	37	37	337	1	338	7	344	6	10	173	16	8
75113	0	38	38	337	1	338	7	344	8	10	173	32	8
75114	0	25	25	337	1	338	7	344	9	10	173	32	8
75136	0	34	34	345	1	346	7	347	1	10	173	24	8
75136	0	41	41	345	1	346	7	347	1	10	173	32	8
75138	0	9	9	345	1	346	7	347	3	10	173	8	8
75144	0	34	34	345	1	346	7	347	9	10	173	24	8
75144	0	41	41	345	1	346	7	347	9	10	173	32	8
75146	0	9	9	345	1	346	7	348	1	10	173	8	8
75152	0	34	34	345	1	346	7	348	7	10	173	24	8
75152	0	41	41	345	1	346	7	348	7	10	173	32	8
75154	0	9	9	345	1	346	7	348	9	10	173	8	8
75160	0	34	34	345	1	346	7	349	5	10	173	24	8
75160	0	41	41	345	1	346	7	349	5	10	173	32	8
75162	0	9	9	345	1	346	7	349	7	10	173	8	8
75168	0	34	34	345	1	346	7	350	3	10	173	24	8
75168	0	41	41	345	1	346	7	350	3	10	173	32	8
75170	0	9	9	345	1	346	7	350	5	10	173	8	8
75176	0	34	34	345	1	346	7	351	1	10	173	24	8
75176	0	41	41	345	1	346	7	351	1	10	173	32	8
75178	0	9	9	345	1	346	7	351	3	10	173	8	8
75184	0	34	34	345	1	346	7	351	9	10	173	24	8
75184	0	41	41	345	1	346	7	351	9	10	173	32	8
75186	0	9	9	345	1	346	7	352	1	10	173	8	8
75192	0	34	34	345	1	346	7	352	7	10	173	24	8
75192	0	41	41	345	1	346	7	352	7	10	173	32	8
75194	0	9	9	345	1	346	7	352	9	10	173	8	8
75213	0	31	31	353	1	354	7	354	8	10	173	8	8
75221	0	31	31	353	1	354	7	355	6	10	173	8	8
75229	0	31	31	353	1	354	7	356	4	10	173	8	8
75237	0	31	31	353	1	354	7	357	2	10	173	8	8
75245	0	31	31	353	1	354	7	357	10	10	173	8	8
75253	0	31	31	353	1	354	7	358	8	10	173	8	8
75261	0	31	31	353	1	354	7	359	6	10	173	8	8
75269	0	31	31	353	1	354	7	360	4	10	173	8	8
75292	0	44	44	361	1	362	7	362	7	10	173	0	8
75292	0	47	47	361	1	362	7	362	7	10	173	24	8
75292	0	48	48	361	1	362	7	362	7	10	173	0	8
75295	0	43	43	361	1	362	7	362	10	10	173	8	8
75300	0	44	44	361	1	362	7	363	5	10	173	0	8
75300	0	47	47	361	1	362	7	363	5	10	173	24	8
75300	0	48	48	361	1	362	7	363	5	10	173	0	8
75303	0	43	43	361	1	362	7	363	8	10	173	8	8
75308	0	44	44	361	1	362	7	364	3	10	173	0	8
75308	0	47	47	361	1	362	7	364	3	10	173	24	8
75308	0	48	48	361	1	362	7	364	3	10	173	0	8
75311	0	43	43	361	1	362	7	364	6	10	173	8	8
75316	0	44	44	361	1	362	7	365	1	10	173	0	8
75316	0	47	47	361	1	362	7	365	1	10	173	24	8
75316	0	48	48	361	1	362	7	365	1	10	173	0	8
75319	0	43	43	361	1	362	7	365	4	10	173	8	8
75324	0	44	44	361	1	362	7	365	9	10	173	0	8
75324	0	47	47	361	1	362	7	365	9	10	173	24	8
75324	0	48	48	361	1	362	7	365	9	10	173	0	8
75327	0	43	43	361	1	362	7	366	2	10	173	8	8
75332	0	44	44	361	1	362	7	366	7	10	173	0	8
75332	0	47	47	361	1	362	7	366	7	10	173	24	8
75332	0	48	48	361	1	362	7	366	7	10	173	0	8
75335	0	43	43	361	1	362	7	366	10	10	173	8	8
75340	0	44	44	361	1	362	7	367	5	10	173	0	8
75340	0	47	47	361	1	362	7	367	5	10	173	24	8
75340	0	48	48	361	1	362	7	367	5	10	173	0	8
75343	0	43	43	361	1	362	7	367	8	10	173	8	8
75348	0	44	44	361	1	362	7	368	3	10	173	0	8
75348	0	47	47	361	1	362	7	368	3	10	173	24	8
75348	0	48	48	361	1	362	7	368	3	10	173	0	8
75351	0	43	43	361	1	362	7	368	6	10	173	8	8
75372	0	28	28	369	1	370	7	370	7	10	173	16	8
75380	0	28	28	369	1	370	7	371	5	10	173	16	8
75388	0	28	28	369	1	370	7	372	3	10	173	16	8
75396	0	28	28	369	1	370	7	373	1	10	173	16	8
75404	0	28	28	369	1	370	7	373	9	10	173	16	8
75412	0	28	28	369	1	370	7	374	7	10	173	16	8
75420	0	28	28	369	1	370	7	375	5	10	173	16	8
75428	0	28	28	369	1	370	7	376	3	10	173	16	8
75455	0	32	32	377	1	378	7	378	10	10	173	8	8
75463	0	32	32	377	1	378	7	379	8	10	173	8	8
75471	0	32	32	377	1	378	7	380	6	10	173	8	8
75479	0	32	32	377	1	378	7	381	4	10	173	8	8
75487	0	32	32	377	1	378	7	382	2	10	173	8	8
75495	0	32	32	377	1	378	7	382	10	10	173	8	8
75503	0	32	32	377	1	378	7	383	8	10	173	8	8
75511	0	32	32	377	1	378	7	384	6	10	173	8	8
75532	0	39	39	385	1	386	7	386	7	10	173	24	8
75540	0	39	39	385	1	386	7	387	5	10	173	24	8
75548	0	39	39	385	1	386	7	388	3	10	173	24	8
75556	0	39	39	385	1	386	7	389	1	10	173	24	8
75564	0	39	39	385	1	386	7	389	9	10	173	24	8
75572	0	39	39	385	1	386	7	390	7	10	173	24	8
75580	0	39	39	385	1	386	7	391	5	10	173	24	8
75588	0	39	39	385	1	386	7	392	3	10	173	24	8
75772	0	36	36	409	1	410	7	410	7	10	173	24	8
75780	0	36	36	409	1	410	7	411	5	10	173	24	8
75788	0	36	36	409	1	410	7	412	3	10	173	24	8
75796	0	36	36	409	1	410	7	413	1	10	173	24	8
75804	0	36	36	409	1	410	7	413	9	10	173	24	8
75812	0	36	36	409	1	410	7	414	7	10	173	24	8
75820	0	36	36	409	1	410	7	415	5	10	173	24	8
75828	0	36	36	409	1	410	7	416	3	10	173	24	8
75932	0	41	41	425	1	426	7	426	7	10	173	40	8
75935	0	34	34	425	1	426	7	426	10	10	173	40	8
75937	0	20	20	425	1	426	7	427	2	10	173	40	8
75938	0	9	9	425	1	426	7	427	3	10	173	40	8
75940	0	41	41	425	1	426	7	427	5	10	173	40	8
75943	0	34	34	425	1	426	7	427	8	10	173	40	8
75945	0	20	20	425	1	426	7	427	10	10	173	40	8
75946	0	9	9	425	1	426	7	428	1	10	173	40	8
75948	0	41	41	425	1	426	7	428	3	10	173	40	8
75951	0	34	34	425	1	426	7	428	6	10	173	40	8
75953	0	20	20	425	1	426	7	428	8	10	173	40	8
75954	0	9	9	425	1	426	7	428	9	10	173	40	8
75956	0	41	41	425	1	426	7	429	1	10	173	40	8
75959	0	34	34	425	1	426	7	429	4	10	173	40	8
75961	0	20	20	425	1	426	7	429	6	10	173	40	8
75962	0	9	9	425	1	426	7	429	7	10	173	40	8
75964	0	41	41	425	1	426	7	429	9	10	173	40	8
75967	0	34	34	425	1	426	7	430	2	10	173	40	8
75969	0	20	20	425	1	426	7	430	4	10	173	40	8
75970	0	9	9	425	1	426	7	430	5	10	173	40	8
75972	0	41	41	425	1	426	7	430	7	10	173	40	8
75975	0	34	34	425	1	426	7	430	10	10	173	40	8
75977	0	20	20	425	1	426	7	431	2	10	173	40	8
75978	0	9	9	425	1	426	7	431	3	10	173	40	8
75980	0	41	41	425	1	426	7	431	5	10	173	40	8
75983	0	34	34	425	1	426	7	431	8	10	173	40	8
75985	0	20	20	425	1	426	7	431	10	10	173	40	8
75986	0	9	9	425	1	426	7	432	1	10	173	40	8
75988	0	41	41	425	1	426	7	432	3	10	173	40	8
75991	0	34	34	425	1	426	7	432	6	10	173	40	8
75993	0	20	20	425	1	426	7	432	8	10	173	40	8
75994	0	9	9	425	1	426	7	432	9	10	173	40	8
76012	0	37	37	433	1	434	7	434	7	10	173	24	8
76020	0	37	37	433	1	434	7	435	5	10	173	24	8
76028	0	37	37	433	1	434	7	436	3	10	173	24	8
76036	0	37	37	433	1	434	7	437	1	10	173	24	8
76044	0	37	37	433	1	434	7	437	9	10	173	24	8
76052	0	37	37	433	1	434	7	438	7	10	173	24	8
76060	0	37	37	433	1	434	7	439	5	10	173	24	8
76068	0	37	37	433	1	434	7	440	3	10	173	24	8
76095	0	47	47	441	1	442	7	442	10	10	173	0	8
76097	0	25	25	441	1	442	7	443	2	10	173	8	8
76103	0	47	47	441	1	442	7	443	8	10	173	0	8
76105	0	25	25	441	1	442	7	443	10	10	173	8	8
76111	0	47	47	441	1	442	7	444	6	10	173	0	8
76113	0	25	25	441	1	442	7	444	8	10	173	8	8
76119	0	47	47	441	1	442	7	445	4	10	173	0	8
76121	0	25	25	441	1	442	7	445	6	10	173	8	8
76127	0	47	47	441	1	442	7	446	2	10	173	0	8
76129	0	25	25	441	1	442	7	446	4	10	173	8	8
76135	0	47	47	441	1	442	7	446	10	10	173	0	8
76137	0	25	25	441	1	442	7	447	2	10	173	8	8
76143	0	47	47	441	1	442	7	447	8	10	173	0	8
76145	0	25	25	441	1	442	7	447	10	10	173	8	8
76151	0	47	47	441	1	442	7	448	6	10	173	0	8
76153	0	25	25	441	1	442	7	448	8	10	173	8	8
76178	0	44	44	449	1	450	7	451	3	10	173	24	8
76178	0	48	48	449	1	450	7	451	3	10	173	8	8
76186	0	44	44	449	1	450	7	452	1	10	173	24	8
76186	0	48	48	449	1	450	7	452	1	10	173	8	8
76194	0	44	44	449	1	450	7	452	9	10	173	24	8
76194	0	48	48	449	1	450	7	452	9	10	173	8	8
76202	0	44	44	449	1	450	7	453	7	10	173	24	8
76202	0	48	48	449	1	450	7	453	7	10	173	8	8
76210	0	44	44	449	1	450	7	454	5	10	173	24	8
76210	0	48	48	449	1	450	7	454	5	10	173	8	8
76218	0	44	44	449	1	450	7	455	3	10	173	24	8
76218	0	48	48	449	1	450	7	455	3	10	173	8	8
76226	0	44	44	449	1	450	7	456	1	10	173	24	8
76226	0	48	48	449	1	450	7	456	1	10	173	8	8
76234	0	44	44	449	1	450	7	456	9	10	173	24	8
76234	0	48	48	449	1	450	7	456	9	10	173	8	8
76332	0	32	32	465	1	466	7	466	7	10	173	40	8
76332	0	40	40	465	1	466	7	466	7	10	173	8	8
76336	0	28	28	465	1	466	7	467	1	10	173	8	8
76336	0	43	43	465	1	466	7	467	1	10	173	24	8
76340	0	32	32	465	1	466	7	467	5	10	173	40	8
76340	0	40	40	465	1	466	7	467	5	10	173	8	8
76344	0	28	28	465	1	466	7	467	9	10	173	8	8
76344	0	43	43	465	1	466	7	467	9	10	173	24	8
76348	0	32	32	465	1	466	7	468	3	10	173	40	8
76348	0	40	40	465	1	466	7	468	3	10	173	8	8
76352	0	28	28	465	1	466	7	468	7	10	173	8	8
76352	0	43	43	465	1	466	7	468	7	10	173	24	8
76356	0	32	32	465	1	466	7	469	1	10	173	40	8
76356	0	40	40	465	1	466	7	469	1	10	173	8	8
76360	0	28	28	465	1	466	7	469	5	10	173	8	8
76360	0	43	43	465	1	466	7	469	5	10	173	24	8
