% time	cellId	IMSI	RNTI	layer	correct
92815	0	7	47	0	1
92815	0	8	47	0	1
92815	0	9	47	0	1
92815	0	10	47	0	1
92815	0	11	47	0	1
92815	0	12	47	0	1
92815	0	13	47	0	1
92815	0	14	47	0	1
92815	0	15	47	0	1
92815	0	16	47	0	1
92815	0	17	47	0	1
92815	0	18	47	0	1
92815	0	19	47	0	1
92815	0	20	47	0	1
92815	0	21	47	0	1
92815	0	22	47	0	1
92815	0	23	47	0	1
92815	0	24	47	0	1
92815	0	25	47	0	1
92815	0	26	47	0	1
92815	0	27	47	0	1
92815	0	28	47	0	1
92815	0	29	47	0	1
92815	0	30	47	0	1
92815	0	31	47	0	1
92815	0	32	47	0	1
92815	0	33	47	0	1
92815	0	34	47	0	1
92815	0	35	47	0	1
92815	0	36	47	0	1
92815	0	37	47	0	1
92815	0	38	47	0	1
92815	0	39	47	0	1
92815	0	40	47	0	1
92815	0	41	47	0	1
92815	0	42	47	0	1
92815	0	43	47	0	1
92815	0	44	47	0	1
92815	0	45	47	0	1
92815	0	46	47	0	1
92815	0	48	47	0	1
92815	0	49	47	0	1
92815	0	50	47	0	1
92880	0	1	38	0	1
92880	0	1	9	0	1
92880	0	2	9	0	1
92880	0	2	38	0	1
92880	0	3	38	0	1
92880	0	3	9	0	1
92880	0	4	38	0	1
92880	0	4	9	0	1
92880	0	5	38	0	1
92880	0	5	9	0	1
92880	0	6	9	0	1
92880	0	6	38	0	1
92880	0	7	38	0	1
92880	0	7	9	0	1
92880	0	8	38	0	1
92880	0	8	9	0	1
92880	0	10	9	0	1
92880	0	10	38	0	1
92880	0	11	9	0	1
92880	0	11	38	0	1
92880	0	12	9	0	1
92880	0	12	38	0	1
92880	0	13	38	0	1
92880	0	13	9	0	1
92880	0	14	38	0	1
92880	0	14	9	0	1
92880	0	15	9	0	1
92880	0	15	38	0	1
92880	0	16	9	0	1
92880	0	16	38	0	1
92880	0	17	38	0	1
92880	0	17	9	0	1
92880	0	18	38	0	1
92880	0	18	9	0	1
92880	0	19	38	0	1
92880	0	19	9	0	1
92880	0	20	9	0	1
92880	0	20	38	0	1
92880	0	21	9	0	1
92880	0	21	38	0	1
92880	0	22	9	0	1
92880	0	22	38	0	1
92880	0	23	38	0	1
92880	0	23	9	0	1
92880	0	24	9	0	1
92880	0	24	38	0	1
92880	0	25	9	0	1
92880	0	25	38	0	1
92880	0	26	9	0	1
92880	0	26	38	0	1
92880	0	27	9	0	1
92880	0	27	38	0	1
92880	0	28	9	0	1
92880	0	28	38	0	1
92880	0	29	38	0	1
92880	0	29	9	0	1
92880	0	30	38	0	1
92880	0	30	9	0	1
92880	0	31	38	0	1
92880	0	31	9	0	1
92880	0	32	38	0	1
92880	0	32	9	0	1
92880	0	33	38	0	1
92880	0	33	9	0	1
92880	0	34	38	0	1
92880	0	34	9	0	1
92880	0	35	38	0	1
92880	0	35	9	0	1
92880	0	36	9	0	1
92880	0	36	38	0	1
92880	0	37	9	0	1
92880	0	37	38	0	1
92880	0	39	38	0	1
92880	0	39	9	0	1
92880	0	40	9	0	1
92880	0	40	38	0	1
92880	0	41	38	0	1
92880	0	41	9	0	1
92880	0	42	9	0	1
92880	0	42	38	0	1
92880	0	43	38	0	1
92880	0	43	9	0	1
92880	0	44	9	0	1
92880	0	44	38	0	1
92880	0	45	38	0	1
92880	0	45	9	0	1
92880	0	46	38	0	1
92880	0	46	9	0	1
92880	0	47	9	0	1
92880	0	47	38	0	1
92880	0	48	38	0	1
92880	0	48	9	0	1
92880	0	49	38	0	1
92880	0	49	9	0	1
92880	0	50	38	0	1
92880	0	50	9	0	1
92882	0	1	45	0	1
92882	0	2	45	0	1
92882	0	3	45	0	1
92882	0	4	45	0	1
92882	0	5	45	0	1
92882	0	6	45	0	1
92882	0	7	45	0	1
92882	0	8	45	0	1
92882	0	9	45	0	1
92882	0	10	45	0	1
92882	0	11	45	0	1
92882	0	12	45	0	1
92882	0	13	45	0	1
92882	0	14	45	0	1
92882	0	15	45	0	1
92882	0	16	45	0	1
92882	0	17	45	0	1
92882	0	18	45	0	1
92882	0	19	45	0	1
92882	0	20	45	0	1
92882	0	21	45	0	1
92882	0	22	45	0	1
92882	0	23	45	0	1
92882	0	24	45	0	1
92882	0	25	45	0	1
92882	0	26	45	0	1
92882	0	27	45	0	1
92882	0	28	45	0	1
92882	0	29	45	0	1
92882	0	30	45	0	1
92882	0	31	45	0	1
92882	0	32	45	0	1
92882	0	33	45	0	1
92882	0	34	45	0	1
92882	0	35	45	0	1
92882	0	36	45	0	1
92882	0	37	45	0	1
92882	0	38	45	0	1
92882	0	39	45	0	1
92882	0	40	45	0	1
92882	0	41	45	0	1
92882	0	42	45	0	1
92882	0	43	45	0	1
92882	0	44	45	0	1
92882	0	46	45	0	1
92882	0	47	45	0	1
92882	0	48	45	0	1
92882	0	49	45	0	1
92882	0	50	45	0	1
92887	0	1	38	0	1
92887	0	2	38	0	1
92887	0	3	38	0	1
92887	0	4	38	0	1
92887	0	5	38	0	1
92887	0	6	38	0	1
92887	0	7	38	0	1
92887	0	8	38	0	1
92887	0	9	38	0	1
92887	0	10	38	0	1
92887	0	11	38	0	1
92887	0	12	38	0	1
92887	0	13	38	0	1
92887	0	14	38	0	1
92887	0	15	38	0	1
92887	0	16	38	0	1
92887	0	17	38	0	1
92887	0	18	38	0	1
92887	0	19	38	0	1
92887	0	20	38	0	1
92887	0	21	38	0	1
92887	0	22	38	0	1
92887	0	23	38	0	1
92887	0	24	38	0	1
92887	0	25	38	0	1
92887	0	26	38	0	1
92887	0	27	38	0	1
92887	0	28	38	0	1
92887	0	29	38	0	1
92887	0	30	38	0	1
92887	0	31	38	0	1
92887	0	32	38	0	1
92887	0	33	38	0	1
92887	0	34	38	0	1
92887	0	35	38	0	1
92887	0	36	38	0	1
92887	0	37	38	0	1
92887	0	39	38	0	1
92887	0	40	38	0	1
92887	0	41	38	0	1
92887	0	42	38	0	1
92887	0	43	38	0	1
92887	0	44	38	0	1
92887	0	45	38	0	1
92887	0	46	38	0	1
92887	0	47	38	0	1
92887	0	48	38	0	1
92887	0	49	38	0	1
92887	0	50	38	0	1
92888	0	1	9	0	1
92888	0	2	9	0	1
92888	0	3	9	0	1
92888	0	4	9	0	1
92888	0	5	9	0	1
92888	0	6	9	0	1
92888	0	7	9	0	1
92888	0	8	9	0	1
92888	0	10	9	0	1
92888	0	11	9	0	1
92888	0	12	9	0	1
92888	0	13	9	0	1
92888	0	14	9	0	1
92888	0	15	9	0	1
92888	0	16	9	0	1
92888	0	17	9	0	1
92888	0	18	9	0	1
92888	0	19	9	0	1
92888	0	20	9	0	1
92888	0	21	9	0	1
92888	0	22	9	0	1
92888	0	23	9	0	1
92888	0	24	9	0	1
92888	0	25	9	0	1
92888	0	26	9	0	1
92888	0	27	9	0	1
92888	0	28	9	0	1
92888	0	29	9	0	1
92888	0	30	9	0	1
92888	0	31	9	0	1
92888	0	32	9	0	1
92888	0	33	9	0	1
92888	0	34	9	0	1
92888	0	35	9	0	1
92888	0	36	9	0	1
92888	0	37	9	0	1
92888	0	38	9	0	1
92888	0	39	9	0	1
92888	0	40	9	0	1
92888	0	41	9	0	1
92888	0	42	9	0	1
92888	0	43	9	0	1
92888	0	44	9	0	1
92888	0	45	9	0	1
92888	0	46	9	0	1
92888	0	47	9	0	1
92888	0	48	9	0	1
92888	0	49	9	0	1
92888	0	50	9	0	1
92895	0	1	45	0	1
92895	0	2	45	0	1
92895	0	3	45	0	1
92895	0	4	45	0	1
92895	0	5	45	0	1
92895	0	6	45	0	1
92895	0	7	45	0	1
92895	0	8	45	0	1
92895	0	9	45	0	1
92895	0	10	45	0	1
92895	0	11	45	0	1
92895	0	12	45	0	1
92895	0	13	45	0	1
92895	0	14	45	0	1
92895	0	15	45	0	1
92895	0	16	45	0	1
92895	0	17	45	0	1
92895	0	18	45	0	1
92895	0	19	45	0	1
92895	0	20	45	0	1
92895	0	21	45	0	1
92895	0	22	45	0	1
92895	0	23	45	0	1
92895	0	24	45	0	1
92895	0	25	45	0	1
92895	0	26	45	0	1
92895	0	27	45	0	1
92895	0	28	45	0	1
92895	0	29	45	0	1
92895	0	30	45	0	1
92895	0	31	45	0	1
92895	0	32	45	0	1
92895	0	33	45	0	1
92895	0	34	45	0	1
92895	0	35	45	0	1
92895	0	36	45	0	1
92895	0	37	45	0	1
92895	0	38	45	0	1
92895	0	39	45	0	1
92895	0	40	45	0	1
92895	0	41	45	0	1
92895	0	42	45	0	1
92895	0	43	45	0	1
92895	0	44	45	0	1
92895	0	46	45	0	1
92895	0	47	45	0	1
92895	0	48	45	0	1
92895	0	49	45	0	1
92895	0	50	45	0	1
92969	0	1	25	0	1
92969	0	2	25	0	1
92969	0	3	25	0	1
92969	0	4	25	0	1
92969	0	5	25	0	1
92969	0	6	25	0	1
92969	0	7	25	0	1
92969	0	8	25	0	1
92969	0	9	25	0	1
92969	0	10	25	0	1
92969	0	11	25	0	1
92969	0	12	25	0	1
92969	0	13	25	0	1
92969	0	14	25	0	1
92969	0	15	25	0	1
92969	0	16	25	0	1
92969	0	17	25	0	1
92969	0	18	25	0	1
92969	0	19	25	0	1
92969	0	20	25	0	1
92969	0	21	25	0	1
92969	0	22	25	0	1
92969	0	23	25	0	1
92969	0	24	25	0	1
92969	0	26	25	0	1
92969	0	27	25	0	1
92969	0	28	25	0	1
92969	0	29	25	0	1
92969	0	30	25	0	1
92969	0	31	25	0	1
92969	0	32	25	0	1
92969	0	33	25	0	1
92969	0	34	25	0	1
92969	0	35	25	0	1
92969	0	36	25	0	1
92969	0	37	25	0	1
92969	0	38	25	0	1
92969	0	39	25	0	1
92969	0	40	25	0	1
92969	0	41	25	0	1
92969	0	42	25	0	1
92969	0	43	25	0	1
92969	0	44	25	0	1
92969	0	45	25	0	1
92969	0	46	25	0	1
92969	0	47	25	0	1
92969	0	48	25	0	1
92969	0	49	25	0	1
92969	0	50	25	0	1
92970	0	1	44	0	1
92970	0	2	44	0	1
92970	0	3	44	0	1
92970	0	4	44	0	1
92970	0	5	44	0	1
92970	0	6	44	0	1
92970	0	7	44	0	1
92970	0	8	44	0	1
92970	0	9	44	0	1
92970	0	10	44	0	1
92970	0	11	44	0	1
92970	0	12	44	0	1
92970	0	13	44	0	1
92970	0	14	44	0	1
92970	0	15	44	0	1
92970	0	16	44	0	1
92970	0	17	44	0	1
92970	0	18	44	0	1
92970	0	19	44	0	1
92970	0	20	44	0	1
92970	0	21	44	0	1
92970	0	22	44	0	1
92970	0	23	44	0	1
92970	0	24	44	0	1
92970	0	25	44	0	1
92970	0	26	44	0	1
92970	0	27	44	0	1
92970	0	28	44	0	1
92970	0	29	44	0	1
92970	0	30	44	0	1
92970	0	31	44	0	1
92970	0	32	44	0	1
92970	0	33	44	0	1
92970	0	34	44	0	1
92970	0	35	44	0	1
92970	0	36	44	0	1
92970	0	37	44	0	1
92970	0	38	44	0	1
92970	0	39	44	0	1
92970	0	40	44	0	1
92970	0	41	44	0	1
92970	0	42	44	0	1
92970	0	43	44	0	1
92970	0	45	44	0	1
92970	0	46	44	0	1
92970	0	47	44	0	1
92970	0	48	44	0	1
92970	0	49	44	0	1
92970	0	50	44	0	1
92972	0	1	25	0	1
92972	0	2	25	0	1
92972	0	3	25	0	1
92972	0	4	25	0	1
92972	0	5	25	0	1
92972	0	6	25	0	1
92972	0	7	25	0	1
92972	0	8	25	0	1
92972	0	9	25	0	1
92972	0	10	25	0	1
92972	0	11	25	0	1
92972	0	12	25	0	1
92972	0	13	25	0	1
92972	0	14	25	0	1
92972	0	15	25	0	1
92972	0	16	25	0	1
92972	0	17	25	0	1
92972	0	18	25	0	1
92972	0	19	25	0	1
92972	0	20	25	0	1
92972	0	21	25	0	1
92972	0	22	25	0	1
92972	0	23	25	0	1
92972	0	24	25	0	1
92972	0	26	25	0	1
92972	0	27	25	0	1
92972	0	28	25	0	1
92972	0	29	25	0	1
92972	0	30	25	0	1
92972	0	31	25	0	1
92972	0	32	25	0	1
92972	0	33	25	0	1
92972	0	34	25	0	1
92972	0	35	25	0	1
92972	0	36	25	0	1
92972	0	37	25	0	1
92972	0	38	25	0	1
92972	0	39	25	0	1
92972	0	40	25	0	1
92972	0	41	25	0	1
92972	0	42	25	0	1
92972	0	43	25	0	1
92972	0	44	25	0	1
92972	0	45	25	0	1
92972	0	46	25	0	1
92972	0	47	25	0	1
92972	0	48	25	0	1
92972	0	49	25	0	1
92972	0	50	25	0	1
92973	0	1	44	0	1
92973	0	2	44	0	1
92973	0	3	44	0	1
92973	0	4	44	0	1
92973	0	5	44	0	1
92973	0	6	44	0	1
92973	0	7	44	0	1
92973	0	8	44	0	1
92973	0	9	44	0	1
92973	0	10	44	0	1
92973	0	11	44	0	1
92973	0	12	44	0	1
92973	0	13	44	0	1
92973	0	14	44	0	1
92973	0	15	44	0	1
92973	0	16	44	0	1
92973	0	17	44	0	1
92973	0	18	44	0	1
92973	0	19	44	0	1
92973	0	20	44	0	1
92973	0	21	44	0	1
92973	0	22	44	0	1
92973	0	23	44	0	1
92973	0	24	44	0	1
92973	0	25	44	0	1
92973	0	26	44	0	1
92973	0	27	44	0	1
92973	0	28	44	0	1
92973	0	29	44	0	1
92973	0	30	44	0	1
92973	0	31	44	0	1
92973	0	32	44	0	1
92973	0	33	44	0	1
92973	0	34	44	0	1
92973	0	35	44	0	1
92973	0	36	44	0	1
92973	0	37	44	0	1
92973	0	38	44	0	1
92973	0	39	44	0	1
92973	0	40	44	0	1
92973	0	41	44	0	1
92973	0	42	44	0	1
92973	0	43	44	0	1
92973	0	45	44	0	1
92973	0	46	44	0	1
92973	0	47	44	0	1
92973	0	48	44	0	1
92973	0	49	44	0	1
92973	0	50	44	0	1
93041	0	1	14	0	1
93041	0	2	14	0	1
93041	0	3	14	0	1
93041	0	4	14	0	1
93041	0	5	14	0	1
93041	0	6	14	0	1
93041	0	7	14	0	1
93041	0	8	14	0	1
93041	0	9	14	0	1
93041	0	10	14	0	1
93041	0	11	14	0	1
93041	0	12	14	0	1
93041	0	13	14	0	1
93041	0	15	14	0	1
93041	0	16	14	0	1
93041	0	17	14	0	1
93041	0	18	14	0	1
93041	0	19	14	0	1
93041	0	20	14	0	1
93041	0	21	14	0	1
93041	0	22	14	0	1
93041	0	23	14	0	1
93041	0	24	14	0	1
93041	0	25	14	0	1
93041	0	26	14	0	1
93041	0	27	14	0	1
93041	0	28	14	0	1
93041	0	29	14	0	1
93041	0	30	14	0	1
93041	0	31	14	0	1
93041	0	32	14	0	1
93041	0	33	14	0	1
93041	0	34	14	0	1
93041	0	35	14	0	1
93041	0	36	14	0	1
93041	0	37	14	0	1
93041	0	38	14	0	1
93041	0	39	14	0	1
93041	0	40	14	0	1
93041	0	41	14	0	1
93041	0	42	14	0	1
93041	0	43	14	0	1
93041	0	44	14	0	1
93041	0	45	14	0	1
93041	0	46	14	0	1
93041	0	47	14	0	1
93041	0	48	14	0	1
93041	0	49	14	0	1
93041	0	50	14	0	1
93042	0	1	41	0	1
93042	0	2	41	0	1
93042	0	3	41	0	1
93042	0	4	41	0	1
93042	0	5	41	0	1
93042	0	6	41	0	1
93042	0	7	41	0	1
93042	0	8	41	0	1
93042	0	9	41	0	1
93042	0	10	41	0	1
93042	0	11	41	0	1
93042	0	12	41	0	1
93042	0	13	41	0	1
93042	0	14	41	0	1
93042	0	15	41	0	1
93042	0	16	41	0	1
93042	0	17	41	0	1
93042	0	18	41	0	1
93042	0	19	41	0	1
93042	0	20	41	0	1
93042	0	21	41	0	1
93042	0	22	41	0	1
93042	0	23	41	0	1
93042	0	24	41	0	1
93042	0	25	41	0	1
93042	0	26	41	0	1
93042	0	27	41	0	1
93042	0	28	41	0	1
93042	0	29	41	0	1
93042	0	30	41	0	1
93042	0	31	41	0	1
93042	0	32	41	0	1
93042	0	33	41	0	1
93042	0	34	41	0	1
93042	0	35	41	0	1
93042	0	36	41	0	1
93042	0	37	41	0	1
93042	0	38	41	0	1
93042	0	39	41	0	1
93042	0	40	41	0	1
93042	0	42	41	0	1
93042	0	43	41	0	1
93042	0	44	41	0	1
93042	0	45	41	0	1
93042	0	46	41	0	1
93042	0	47	41	0	1
93042	0	48	41	0	1
93042	0	49	41	0	1
93042	0	50	41	0	1
93043	0	1	41	0	1
93043	0	2	41	0	1
93043	0	3	41	0	1
93043	0	4	41	0	1
93043	0	5	41	0	1
93043	0	6	41	0	1
93043	0	7	41	0	1
93043	0	8	41	0	1
93043	0	9	41	0	1
93043	0	10	41	0	1
93043	0	11	41	0	1
93043	0	12	41	0	1
93043	0	13	41	0	1
93043	0	14	41	0	1
93043	0	15	41	0	1
93043	0	16	41	0	1
93043	0	17	41	0	1
93043	0	18	41	0	1
93043	0	19	41	0	1
93043	0	20	41	0	1
93043	0	21	41	0	1
93043	0	22	41	0	1
93043	0	23	41	0	1
93043	0	24	41	0	1
93043	0	25	41	0	1
93043	0	26	41	0	1
93043	0	27	41	0	1
93043	0	28	41	0	1
93043	0	29	41	0	1
93043	0	30	41	0	1
93043	0	31	41	0	1
93043	0	32	41	0	1
93043	0	33	41	0	1
93043	0	34	41	0	1
93043	0	35	41	0	1
93043	0	36	41	0	1
93043	0	37	41	0	1
93043	0	38	41	0	1
93043	0	39	41	0	1
93043	0	40	41	0	1
93043	0	42	41	0	1
93043	0	43	41	0	1
93043	0	44	41	0	1
93043	0	45	41	0	1
93043	0	46	41	0	1
93043	0	47	41	0	1
93043	0	48	41	0	1
93043	0	49	41	0	1
93043	0	50	41	0	1
93048	0	1	14	0	1
93048	0	2	14	0	1
93048	0	3	14	0	1
93048	0	4	14	0	1
93048	0	5	14	0	1
93048	0	6	14	0	1
93048	0	7	14	0	1
93048	0	8	14	0	1
93048	0	9	14	0	1
93048	0	10	14	0	1
93048	0	11	14	0	1
93048	0	12	14	0	1
93048	0	13	14	0	1
93048	0	15	14	0	1
93048	0	16	14	0	1
93048	0	17	14	0	1
93048	0	18	14	0	1
93048	0	19	14	0	1
93048	0	20	14	0	1
93048	0	21	14	0	1
93048	0	22	14	0	1
93048	0	23	14	0	1
93048	0	24	14	0	1
93048	0	25	14	0	1
93048	0	26	14	0	1
93048	0	27	14	0	1
93048	0	28	14	0	1
93048	0	29	14	0	1
93048	0	30	14	0	1
93048	0	31	14	0	1
93048	0	32	14	0	1
93048	0	33	14	0	1
93048	0	34	14	0	1
93048	0	35	14	0	1
93048	0	36	14	0	1
93048	0	37	14	0	1
93048	0	38	14	0	1
93048	0	39	14	0	1
93048	0	40	14	0	1
93048	0	41	14	0	1
93048	0	42	14	0	1
93048	0	43	14	0	1
93048	0	44	14	0	1
93048	0	45	14	0	1
93048	0	46	14	0	1
93048	0	47	14	0	1
93048	0	48	14	0	1
93048	0	49	14	0	1
93048	0	50	14	0	1
93049	0	1	40	0	1
93049	0	2	40	0	1
93049	0	3	40	0	1
93049	0	4	40	0	1
93049	0	5	40	0	1
93049	0	6	40	0	1
93049	0	7	40	0	1
93049	0	8	40	0	1
93049	0	9	40	0	1
93049	0	10	40	0	1
93049	0	11	40	0	1
93049	0	12	40	0	1
93049	0	13	40	0	1
93049	0	14	40	0	1
93049	0	15	40	0	1
93049	0	16	40	0	1
93049	0	17	40	0	1
93049	0	18	40	0	1
93049	0	19	40	0	1
93049	0	20	40	0	1
93049	0	21	40	0	1
93049	0	22	40	0	1
93049	0	23	40	0	1
93049	0	24	40	0	1
93049	0	25	40	0	1
93049	0	26	40	0	1
93049	0	27	40	0	1
93049	0	28	40	0	1
93049	0	29	40	0	1
93049	0	30	40	0	1
93049	0	31	40	0	1
93049	0	32	40	0	1
93049	0	33	40	0	1
93049	0	34	40	0	1
93049	0	35	40	0	1
93049	0	36	40	0	1
93049	0	37	40	0	1
93049	0	38	40	0	1
93049	0	39	40	0	1
93049	0	41	40	0	1
93049	0	42	40	0	1
93049	0	43	40	0	1
93049	0	44	40	0	1
93049	0	45	40	0	1
93049	0	46	40	0	1
93049	0	47	40	0	1
93049	0	48	40	0	1
93049	0	49	40	0	1
93049	0	50	40	0	1
93051	0	1	40	0	1
93051	0	2	40	0	1
93051	0	3	40	0	1
93051	0	4	40	0	1
93051	0	5	40	0	1
93051	0	6	40	0	1
93051	0	7	40	0	1
93051	0	8	40	0	1
93051	0	9	40	0	1
93051	0	10	40	0	1
93051	0	11	40	0	1
93051	0	12	40	0	1
93051	0	13	40	0	1
93051	0	14	40	0	1
93051	0	15	40	0	1
93051	0	16	40	0	1
93051	0	17	40	0	1
93051	0	18	40	0	1
93051	0	19	40	0	1
93051	0	20	40	0	1
93051	0	21	40	0	1
93051	0	22	40	0	1
93051	0	23	40	0	1
93051	0	24	40	0	1
93051	0	25	40	0	1
93051	0	26	40	0	1
93051	0	27	40	0	1
93051	0	28	40	0	1
93051	0	29	40	0	1
93051	0	30	40	0	1
93051	0	31	40	0	1
93051	0	32	40	0	1
93051	0	33	40	0	1
93051	0	34	40	0	1
93051	0	35	40	0	1
93051	0	36	40	0	1
93051	0	37	40	0	1
93051	0	38	40	0	1
93051	0	39	40	0	1
93051	0	41	40	0	1
93051	0	42	40	0	1
93051	0	43	40	0	1
93051	0	44	40	0	1
93051	0	45	40	0	1
93051	0	46	40	0	1
93051	0	47	40	0	1
93051	0	48	40	0	1
93051	0	49	40	0	1
93051	0	50	40	0	1
93123	0	1	28	0	1
93123	0	2	28	0	1
93123	0	3	28	0	1
93123	0	4	28	0	1
93123	0	5	28	0	1
93123	0	6	28	0	1
93123	0	7	28	0	1
93123	0	8	28	0	1
93123	0	9	28	0	1
93123	0	10	28	0	1
93123	0	11	28	0	1
93123	0	12	28	0	1
93123	0	13	28	0	1
93123	0	14	28	0	1
93123	0	15	28	0	1
93123	0	16	28	0	1
93123	0	17	28	0	1
93123	0	18	28	0	1
93123	0	19	28	0	1
93123	0	20	28	0	1
93123	0	21	28	0	1
93123	0	22	28	0	1
93123	0	23	28	0	1
93123	0	24	28	0	1
93123	0	25	28	0	1
93123	0	26	28	0	1
93123	0	27	28	0	1
93123	0	29	28	0	1
93123	0	30	28	0	1
93123	0	31	28	0	1
93123	0	32	28	0	1
93123	0	33	28	0	1
93123	0	34	28	0	1
93123	0	35	28	0	1
93123	0	36	28	0	1
93123	0	37	28	0	1
93123	0	38	28	0	1
93123	0	39	28	0	1
93123	0	40	28	0	1
93123	0	41	28	0	1
93123	0	42	28	0	1
93123	0	43	28	0	1
93123	0	44	28	0	1
93123	0	45	28	0	1
93123	0	46	28	0	1
93123	0	47	28	0	1
93123	0	48	28	0	1
93123	0	49	28	0	1
93123	0	50	28	0	1
93129	0	1	28	0	1
93129	0	2	28	0	1
93129	0	3	28	0	1
93129	0	4	28	0	1
93129	0	5	28	0	1
93129	0	6	28	0	1
93129	0	7	28	0	1
93129	0	8	28	0	1
93129	0	9	28	0	1
93129	0	10	28	0	1
93129	0	11	28	0	1
93129	0	12	28	0	1
93129	0	13	28	0	1
93129	0	14	28	0	1
93129	0	15	28	0	1
93129	0	16	28	0	1
93129	0	17	28	0	1
93129	0	18	28	0	1
93129	0	19	28	0	1
93129	0	20	28	0	1
93129	0	21	28	0	1
93129	0	22	28	0	1
93129	0	23	28	0	1
93129	0	24	28	0	1
93129	0	25	28	0	1
93129	0	26	28	0	1
93129	0	27	28	0	1
93129	0	29	28	0	1
93129	0	30	28	0	1
93129	0	31	28	0	1
93129	0	32	28	0	1
93129	0	33	28	0	1
93129	0	34	28	0	1
93129	0	35	28	0	1
93129	0	36	28	0	1
93129	0	37	28	0	1
93129	0	38	28	0	1
93129	0	39	28	0	1
93129	0	40	28	0	1
93129	0	41	28	0	1
93129	0	42	28	0	1
93129	0	43	28	0	1
93129	0	44	28	0	1
93129	0	45	28	0	1
93129	0	46	28	0	1
93129	0	47	28	0	1
93129	0	48	28	0	1
93129	0	49	28	0	1
93129	0	50	28	0	1
93202	0	1	50	0	1
93202	0	2	50	0	1
93202	0	3	50	0	1
93202	0	4	50	0	1
93202	0	5	50	0	1
93202	0	6	50	0	1
93202	0	7	50	0	1
93202	0	8	50	0	1
93202	0	9	50	0	1
93202	0	10	50	0	1
93202	0	11	50	0	1
93202	0	12	50	0	1
93202	0	13	50	0	1
93202	0	14	50	0	1
93202	0	15	50	0	1
93202	0	16	50	0	1
93202	0	17	50	0	1
93202	0	18	50	0	1
93202	0	19	50	0	1
93202	0	20	50	0	1
93202	0	21	50	0	1
93202	0	22	50	0	1
93202	0	23	50	0	1
93202	0	24	50	0	1
93202	0	25	50	0	1
93202	0	26	50	0	1
93202	0	27	50	0	1
93202	0	28	50	0	1
93202	0	29	50	0	1
93202	0	30	50	0	1
93202	0	31	50	0	1
93202	0	32	50	0	1
93202	0	33	50	0	1
93202	0	34	50	0	1
93202	0	35	50	0	1
93202	0	36	50	0	1
93202	0	37	50	0	1
93202	0	38	50	0	1
93202	0	39	50	0	1
93202	0	40	50	0	1
93202	0	41	50	0	1
93202	0	42	50	0	1
93202	0	43	50	0	1
93202	0	44	50	0	1
93202	0	45	50	0	1
93202	0	46	50	0	1
93202	0	47	50	0	1
93202	0	48	50	0	1
93202	0	49	50	0	1
93215	0	1	50	0	1
93215	0	2	50	0	1
93215	0	3	50	0	1
93215	0	4	50	0	1
93215	0	5	50	0	1
93215	0	6	50	0	1
93215	0	7	50	0	1
93215	0	8	50	0	1
93215	0	9	50	0	1
93215	0	10	50	0	1
93215	0	11	50	0	1
93215	0	12	50	0	1
93215	0	13	50	0	1
93215	0	14	50	0	1
93215	0	15	50	0	1
93215	0	16	50	0	1
93215	0	17	50	0	1
93215	0	18	50	0	1
93215	0	19	50	0	1
93215	0	20	50	0	1
93215	0	21	50	0	1
93215	0	22	50	0	1
93215	0	23	50	0	1
93215	0	24	50	0	1
93215	0	25	50	0	1
93215	0	26	50	0	1
93215	0	27	50	0	1
93215	0	28	50	0	1
93215	0	29	50	0	1
93215	0	30	50	0	1
93215	0	31	50	0	1
93215	0	32	50	0	1
93215	0	33	50	0	1
93215	0	34	50	0	1
93215	0	35	50	0	1
93215	0	36	50	0	1
93215	0	37	50	0	1
93215	0	38	50	0	1
93215	0	39	50	0	1
93215	0	40	50	0	1
93215	0	41	50	0	1
93215	0	42	50	0	1
93215	0	43	50	0	1
93215	0	44	50	0	1
93215	0	45	50	0	1
93215	0	46	50	0	1
93215	0	47	50	0	1
93215	0	48	50	0	1
93215	0	49	50	0	1
93282	0	1	20	0	1
93282	0	2	20	0	1
93282	0	3	20	0	1
93282	0	4	20	0	1
93282	0	5	20	0	1
93282	0	6	20	0	1
93282	0	7	20	0	1
93282	0	8	20	0	1
93282	0	9	20	0	1
93282	0	10	20	0	1
93282	0	11	20	0	1
93282	0	12	20	0	1
93282	0	13	20	0	1
93282	0	14	20	0	1
93282	0	15	20	0	1
93282	0	16	20	0	1
93282	0	17	20	0	1
93282	0	18	20	0	1
93282	0	19	20	0	1
93282	0	21	20	0	1
93282	0	22	20	0	1
93282	0	23	20	0	1
93282	0	24	20	0	1
93282	0	25	20	0	1
93282	0	26	20	0	1
93282	0	27	20	0	1
93282	0	28	20	0	1
93282	0	29	20	0	1
93282	0	30	20	0	1
93282	0	31	20	0	1
93282	0	32	20	0	1
93282	0	33	20	0	1
93282	0	34	20	0	1
93282	0	35	20	0	1
93282	0	36	20	0	1
93282	0	37	20	0	1
93282	0	38	20	0	1
93282	0	39	20	0	1
93282	0	40	20	0	1
93282	0	41	20	0	1
93282	0	42	20	0	1
93282	0	43	20	0	1
93282	0	44	20	0	1
93282	0	45	20	0	1
93282	0	46	20	0	1
93282	0	47	20	0	1
93282	0	48	20	0	1
93282	0	49	20	0	1
93282	0	50	20	0	1
93295	0	1	20	0	1
93295	0	2	20	0	1
93295	0	3	20	0	1
93295	0	4	20	0	1
93295	0	5	20	0	1
