% time	cellId	IMSI	RNTI	frame	sframe	pscchRi	pscchF1	pscchSF1	pscchF2	pscchSF2	mcs	TBS	psschRB	psschLen	pssch_itrp
3516	0	20	20	353	1	327	353	8	354	4	10	173	8	8	5
4156	0	9	9	417	1	312	417	9	418	4	10	173	0	8	2
4156	0	14	14	417	1	175	418	1	418	6	10	173	8	8	1
4156	0	41	41	417	1	88	417	9	418	5	10	173	8	8	6
4156	0	50	50	417	1	47	417	3	418	6	10	173	0	8	0
4236	0	30	30	425	1	236	426	2	426	3	10	173	0	8	0
4236	0	31	31	425	1	267	426	2	426	4	10	173	32	8	0
4236	0	32	32	425	1	52	425	5	425	9	10	173	32	8	5
4236	0	33	33	425	1	110	425	6	426	5	10	173	0	8	2
4236	0	34	34	425	1	2	425	3	425	4	10	173	40	8	2
4236	0	35	35	425	1	236	426	2	426	3	10	173	16	8	7
4236	0	38	38	425	1	298	426	1	426	5	10	173	0	8	3
4236	0	40	40	425	1	149	425	6	426	6	10	173	32	8	3
4236	0	47	47	425	1	173	425	9	426	4	10	173	24	8	1
4236	0	48	48	425	1	34	425	3	425	6	10	173	8	8	3
4236	0	49	49	425	1	292	425	5	425	9	10	173	0	8	1
4316	0	1	1	433	1	199	433	5	433	8	10	173	8	8	0
4316	0	5	5	433	1	303	433	4	434	6	10	173	16	8	3
4316	0	24	24	433	1	217	433	8	433	10	10	173	24	8	5
4316	0	44	44	433	1	259	433	4	433	6	10	173	16	8	6
4316	0	46	46	433	1	175	434	1	434	6	10	173	24	8	1
4396	0	12	12	441	1	194	441	3	442	6	10	173	0	8	7
4396	0	22	22	441	1	292	441	5	441	9	10	173	32	8	7
4396	0	28	28	441	1	18	441	3	441	5	10	173	32	8	0
4396	0	37	37	441	1	118	441	7	442	5	10	173	16	8	3
4476	0	8	8	449	1	30	449	1	450	5	10	173	24	8	0
4476	0	16	16	449	1	152	449	3	449	9	10	173	24	8	5
4476	0	17	17	449	1	346	449	2	450	1	10	173	40	8	7
4476	0	20	20	449	1	329	449	10	450	6	10	173	32	8	3
4476	0	23	23	449	1	169	449	5	449	10	10	173	0	8	7
4476	0	45	45	449	1	14	450	5	450	6	10	173	32	8	2
4556	0	15	15	457	1	308	457	5	457	10	10	173	40	8	1
4556	0	25	25	457	1	168	457	4	457	9	10	173	0	8	2
4556	0	36	36	457	1	112	457	1	457	9	10	173	0	8	6
4556	0	42	42	457	1	178	457	3	458	5	10	173	40	8	4
4556	0	43	43	457	1	197	457	3	457	6	10	173	16	8	7
4956	0	9	9	497	1	32	497	1	497	4	10	173	8	8	7
4956	0	39	39	497	1	253	498	4	498	5	10	173	8	8	0
4956	0	41	41	497	1	299	498	2	498	6	10	173	8	8	6
4956	0	50	50	497	1	220	498	1	498	3	10	173	8	8	1
5036	0	14	14	505	1	190	506	1	506	5	10	173	24	8	3
5036	0	30	30	505	1	320	505	1	505	7	10	173	24	8	2
5036	0	33	33	505	1	77	505	3	506	4	10	173	16	8	7
5036	0	40	40	505	1	211	505	2	505	4	10	173	0	8	3
5036	0	47	47	505	1	188	505	9	506	3	10	173	32	8	5
5116	0	31	31	513	1	263	513	8	513	10	10	173	40	8	7
5116	0	32	32	513	1	235	514	1	514	2	10	173	24	8	5
5116	0	34	34	513	1	90	513	1	514	1	10	173	24	8	3
5116	0	35	35	513	1	293	513	6	513	10	10	173	16	8	0
5116	0	38	38	513	1	161	513	2	514	3	10	173	24	8	0
5116	0	48	48	513	1	231	513	7	513	8	10	173	8	8	7
5196	0	1	1	521	1	296	521	9	522	3	10	173	32	8	4
5196	0	24	24	521	1	200	521	6	521	9	10	173	0	8	3
5196	0	44	44	521	1	315	521	1	522	2	10	173	16	8	6
5196	0	46	46	521	1	347	521	3	522	2	10	173	16	8	2
5276	0	5	5	529	1	74	530	1	530	6	10	173	40	8	7
5276	0	12	12	529	1	72	529	9	530	4	10	173	40	8	4
5356	0	16	16	537	1	214	537	5	537	7	10	173	40	8	1
5356	0	23	23	537	1	313	537	10	538	5	10	173	32	8	7
5356	0	37	37	537	1	241	537	2	537	3	10	173	40	8	6
5356	0	45	45	537	1	218	537	9	538	1	10	173	0	8	1
5436	0	17	17	545	1	83	545	4	545	10	10	173	16	8	2
5436	0	20	20	545	1	228	545	4	545	5	10	173	8	8	0
5516	0	12	12	553	1	321	553	2	553	8	10	173	40	8	6
5516	0	25	25	553	1	295	553	8	554	2	10	173	16	8	4
5516	0	36	36	553	1	348	553	4	554	3	10	173	40	8	3
5516	0	43	43	553	1	257	553	2	553	4	10	173	32	8	7
5756	0	9	9	577	1	276	577	5	577	8	10	173	24	8	6
5756	0	50	50	577	1	289	577	2	577	6	10	173	24	8	6
5836	0	14	14	585	1	243	585	4	585	5	10	173	8	8	3
5916	0	30	30	593	1	46	593	2	594	5	10	173	16	8	7
5916	0	33	33	593	1	280	593	9	594	2	10	173	24	8	3
5916	0	35	35	593	1	346	593	2	594	1	10	173	40	8	6
5916	0	38	38	593	1	321	593	2	593	8	10	173	32	8	1
5916	0	40	40	593	1	245	593	6	593	7	10	173	0	8	1
5916	0	47	47	593	1	232	593	8	593	9	10	173	16	8	4
5996	0	31	31	601	1	98	601	3	601	10	10	173	0	8	6
5996	0	32	32	601	1	316	601	2	602	3	10	173	24	8	1
5996	0	34	34	601	1	103	601	8	602	5	10	173	16	8	2
5996	0	48	48	601	1	112	601	1	601	9	10	173	32	8	0
6076	0	1	1	609	1	314	610	1	610	6	10	173	40	8	7
6076	0	44	44	609	1	122	609	3	610	1	10	173	16	8	2
6076	0	46	46	609	1	44	610	3	610	6	10	173	16	8	5
6156	0	5	5	617	1	242	617	3	617	4	10	173	24	8	3
6156	0	24	24	617	1	30	617	1	618	5	10	173	24	8	3
6236	0	12	12	625	1	218	625	9	626	1	10	173	8	8	5
6236	0	28	28	625	1	269	626	4	626	6	10	173	0	8	5
6236	0	37	37	625	1	156	625	7	626	3	10	173	16	8	4
6316	0	16	16	633	1	114	633	3	634	1	10	173	8	8	2
6316	0	23	23	633	1	122	633	3	634	1	10	173	8	8	2
6316	0	45	45	633	1	75	633	1	634	2	10	173	24	8	6
6396	0	17	17	641	1	41	641	10	642	3	10	173	32	8	5
6396	0	20	20	641	1	116	641	5	642	3	10	173	16	8	3
6476	0	25	25	649	1	219	649	10	650	2	10	173	0	8	7
6476	0	36	36	649	1	223	650	4	650	6	10	173	8	8	5
6556	0	10	10	657	1	30	657	1	658	5	10	173	24	8	7
6636	0	14	14	665	1	13	666	4	666	5	10	173	40	8	1
6716	0	30	30	673	1	305	673	2	673	7	10	173	40	8	5
6716	0	40	40	673	1	215	673	6	673	8	10	173	24	8	5
6716	0	47	47	673	1	49	673	2	673	6	10	173	0	8	5
6796	0	33	33	681	1	217	681	8	681	10	10	173	0	8	2
6796	0	38	38	681	1	145	681	2	682	2	10	173	0	8	6
6876	0	31	31	689	1	65	689	2	689	7	10	173	24	8	7
6876	0	32	32	689	1	9	689	10	690	1	10	173	32	8	5
6876	0	34	34	689	1	192	689	1	690	4	10	173	0	8	0
6876	0	48	48	689	1	128	689	1	689	10	10	173	32	8	6
6956	0	44	44	697	1	236	698	2	698	3	10	173	40	8	6
6956	0	46	46	697	1	261	697	6	697	8	10	173	24	8	5
7036	0	24	24	705	1	250	706	1	706	2	10	173	24	8	6
7116	0	5	5	713	1	173	713	9	714	4	10	173	24	8	6
7116	0	10	10	713	1	102	713	7	714	4	10	173	16	8	4
7196	0	28	28	721	1	68	721	5	721	10	10	173	40	8	6
7196	0	37	37	721	1	139	721	5	722	2	10	173	32	8	2
7276	0	16	16	729	1	39	729	8	730	1	10	173	8	8	0
7276	0	23	23	729	1	303	729	4	730	6	10	173	40	8	3
7276	0	45	45	729	1	327	729	8	730	4	10	173	8	8	4
7356	0	9	9	737	1	243	737	4	737	5	10	173	40	8	1
7356	0	20	20	737	1	305	737	2	737	7	10	173	24	8	4
7356	0	50	50	737	1	22	737	7	737	9	10	173	0	8	4
7436	0	41	41	745	1	81	745	2	745	8	10	173	24	8	6
7516	0	13	13	753	1	69	753	6	754	1	10	173	16	8	1
7516	0	25	25	753	1	140	753	6	754	3	10	173	32	8	4
7516	0	36	36	753	1	242	753	3	753	4	10	173	8	8	5
7516	0	43	43	753	1	249	753	10	754	1	10	173	8	8	1
7596	0	33	33	761	1	112	761	1	761	9	10	173	40	8	6
7676	0	38	38	769	1	143	769	9	770	6	10	173	16	8	1
7756	0	31	31	777	1	37	777	6	777	9	10	173	24	8	7
7756	0	32	32	777	1	81	777	2	777	8	10	173	40	8	0
7756	0	34	34	777	1	115	777	4	778	2	10	173	32	8	4
7756	0	48	48	777	1	140	777	6	778	3	10	173	24	8	1
7836	0	44	44	785	1	280	785	9	786	2	10	173	0	8	3
7836	0	46	46	785	1	234	785	10	786	1	10	173	40	8	7
7996	0	5	5	801	1	169	801	5	801	10	10	173	32	8	1
7996	0	10	10	801	1	220	802	1	802	3	10	173	8	8	1
8156	0	9	9	817	1	99	817	4	818	1	10	173	8	8	4
8156	0	37	37	817	1	144	817	1	818	1	10	173	24	8	1
8156	0	50	50	817	1	242	817	3	817	4	10	173	40	8	1
8236	0	16	16	825	1	69	825	6	826	1	10	173	8	8	3
8236	0	23	23	825	1	55	825	8	826	2	10	173	32	8	5
8236	0	41	41	825	1	114	825	3	826	1	10	173	24	8	1
8236	0	45	45	825	1	213	825	4	825	6	10	173	16	8	3
8316	0	14	14	833	1	212	833	3	833	5	10	173	40	8	4
8396	0	30	30	841	1	16	841	1	841	3	10	173	40	8	1
8396	0	40	40	841	1	202	841	8	842	1	10	173	0	8	2
8396	0	47	47	841	1	92	841	3	842	3	10	173	32	8	0
8476	0	25	25	849	1	90	849	1	850	1	10	173	0	8	7
8476	0	36	36	849	1	122	849	3	850	1	10	173	32	8	3
8556	0	31	31	857	1	106	857	2	858	1	10	173	32	8	1
8556	0	34	34	857	1	351	857	7	858	6	10	173	8	8	4
8556	0	43	43	857	1	10	858	1	858	2	10	173	16	8	7
8636	0	32	32	865	1	238	866	4	866	5	10	173	24	8	6
8636	0	48	48	865	1	152	865	3	865	9	10	173	16	8	5
8716	0	44	44	873	1	160	873	1	874	2	10	173	40	8	7
8796	0	46	46	881	1	54	881	7	882	1	10	173	0	8	0
8876	0	5	5	889	1	134	889	7	890	6	10	173	8	8	1
8956	0	9	9	897	1	201	897	7	897	10	10	173	40	8	6
8956	0	50	50	897	1	169	897	5	897	10	10	173	40	8	2
9036	0	28	28	905	1	251	906	2	906	3	10	173	8	8	2
9036	0	37	37	905	1	350	905	6	906	5	10	173	16	8	4
9036	0	41	41	905	1	3	905	4	905	5	10	173	0	8	4
9116	0	14	14	913	1	142	913	8	914	5	10	173	32	8	3
9196	0	23	23	921	1	133	921	6	922	5	10	173	0	8	5
9196	0	45	45	921	1	157	921	8	922	4	10	173	24	8	5
9196	0	47	47	921	1	77	921	3	922	4	10	173	40	8	7
9276	0	20	20	929	1	262	929	7	929	9	10	173	0	8	2
9276	0	30	30	929	1	140	929	6	930	3	10	173	40	8	1
9276	0	33	33	929	1	171	929	7	930	2	10	173	40	8	5
9276	0	40	40	929	1	289	929	2	929	6	10	173	40	8	1
9356	0	38	38	937	1	124	937	5	938	3	10	173	32	8	5
9516	0	25	25	953	1	77	953	3	954	4	10	173	8	8	0
9516	0	43	43	953	1	193	953	2	954	5	10	173	8	8	2
10556	0	34	34	33	1	236	34	2	34	3	10	173	8	8	5
10876	0	30	30	65	1	34	65	3	65	6	10	173	32	8	4
10876	0	37	37	65	1	18	65	3	65	5	10	173	32	8	7
10876	0	47	47	65	1	7	65	8	65	9	10	173	32	8	0
10956	0	28	28	73	1	22	73	7	73	9	10	173	0	8	2
10956	0	33	33	73	1	177	73	2	74	4	10	173	24	8	5
10956	0	40	40	73	1	281	73	10	74	3	10	173	0	8	1
11116	0	23	23	89	1	253	90	4	90	5	10	173	16	8	7
11196	0	31	31	97	1	132	97	5	98	4	10	173	16	8	2
11196	0	32	32	97	1	321	97	2	97	8	10	173	24	8	7
11196	0	34	34	97	1	186	97	7	98	1	10	173	24	8	5
11196	0	48	48	97	1	127	97	8	98	6	10	173	24	8	6
11356	0	50	50	113	1	288	113	1	113	5	10	173	16	8	1
11436	0	9	9	121	1	131	121	4	122	3	10	173	32	8	7
11436	0	44	44	121	1	5	121	6	121	7	10	173	16	8	0
11436	0	46	46	121	1	294	121	7	122	1	10	173	24	8	1
11516	0	18	18	129	1	314	130	1	130	6	10	173	16	8	4
11516	0	25	25	129	1	147	129	4	130	4	10	173	8	8	7
11516	0	43	43	129	1	200	129	6	129	9	10	173	24	8	7
11596	0	5	5	137	1	55	137	8	138	2	10	173	16	8	3
11596	0	14	14	137	1	198	137	4	137	7	10	173	40	8	6
11756	0	30	30	153	1	27	154	2	154	4	10	173	8	8	3
11756	0	40	40	153	1	237	154	3	154	4	10	173	0	8	1
11756	0	47	47	153	1	24	153	9	154	1	10	173	32	8	1
11836	0	28	28	161	1	108	161	4	162	3	10	173	8	8	5
11836	0	33	33	161	1	160	161	1	162	2	10	173	40	8	0
11836	0	35	35	161	1	243	161	4	161	5	10	173	0	8	1
11836	0	37	37	161	1	221	162	2	162	4	10	173	16	8	0
11916	0	38	38	169	1	246	169	7	169	8	10	173	32	8	6
11996	0	23	23	177	1	50	177	3	177	7	10	173	16	8	1
12076	0	31	31	185	1	49	185	2	185	6	10	173	16	8	4
12076	0	32	32	185	1	136	185	2	185	9	10	173	40	8	0
12076	0	34	34	185	1	201	185	7	185	10	10	173	0	8	5
12076	0	45	45	185	1	80	185	1	185	7	10	173	24	8	5
12076	0	48	48	185	1	94	185	5	186	5	10	173	0	8	7
12156	0	50	50	193	1	162	193	3	194	4	10	173	16	8	5
12236	0	1	1	201	1	183	201	4	201	8	10	173	40	8	2
12236	0	9	9	201	1	311	201	8	202	3	10	173	8	8	5
12316	0	41	41	209	1	93	209	4	210	4	10	173	8	8	6
12316	0	44	44	209	1	297	209	10	210	4	10	173	40	8	5
12316	0	46	46	209	1	324	209	5	210	1	10	173	24	8	1
12396	0	36	36	217	1	282	218	1	218	4	10	173	16	8	1
12476	0	25	25	225	1	9	225	10	226	1	10	173	8	8	4
12476	0	43	43	225	1	87	225	8	226	4	10	173	16	8	2
12556	0	12	12	233	1	261	233	6	233	8	10	173	0	8	4
12636	0	33	33	241	1	341	241	6	242	3	10	173	32	8	7
12796	0	28	28	257	1	297	257	10	258	4	10	173	40	8	5
12796	0	37	37	257	1	131	257	4	258	3	10	173	16	8	7
12796	0	38	38	257	1	102	257	7	258	4	10	173	8	8	3
12876	0	34	34	265	1	67	265	4	265	9	10	173	24	8	2
12956	0	23	23	273	1	121	273	2	273	10	10	173	8	8	0
12956	0	31	31	273	1	168	273	4	273	9	10	173	0	8	4
12956	0	32	32	273	1	285	273	1	274	4	10	173	32	8	7
12956	0	48	48	273	1	46	273	2	274	5	10	173	16	8	6
12956	0	50	50	273	1	280	273	9	274	2	10	173	32	8	2
13036	0	9	9	281	1	178	281	3	282	5	10	173	0	8	3
13036	0	45	45	281	1	221	282	2	282	4	10	173	0	8	1
13116	0	1	1	289	1	234	289	10	290	1	10	173	24	8	1
13116	0	41	41	289	1	89	289	10	290	6	10	173	0	8	5
13196	0	14	14	297	1	64	297	1	297	6	10	173	16	8	4
13196	0	20	20	297	1	265	297	10	298	2	10	173	16	8	6
13196	0	44	44	297	1	196	297	2	297	5	10	173	16	8	2
13196	0	46	46	297	1	218	297	9	298	1	10	173	8	8	3
13436	0	30	30	321	1	72	321	9	322	4	10	173	0	8	4
13436	0	40	40	321	1	282	322	1	322	4	10	173	32	8	3
13436	0	47	47	321	1	250	322	1	322	2	10	173	24	8	3
13516	0	43	43	329	1	137	329	3	329	10	10	173	32	8	0
13516	0	49	49	329	1	173	329	9	330	4	10	173	16	8	3
13596	0	38	38	337	1	207	338	3	338	6	10	173	0	8	0
13676	0	37	37	345	1	330	345	1	346	1	10	173	8	8	5
13756	0	28	28	353	1	238	354	4	354	5	10	173	32	8	4
13756	0	31	31	353	1	299	354	2	354	6	10	173	16	8	1
13756	0	34	34	353	1	274	353	3	353	6	10	173	16	8	2
13756	0	50	50	353	1	50	353	3	353	7	10	173	40	8	4
13836	0	9	9	361	1	220	362	1	362	3	10	173	24	8	6
13836	0	32	32	361	1	103	361	8	362	5	10	173	0	8	2
13836	0	48	48	361	1	140	361	6	362	3	10	173	32	8	3
13916	0	23	23	369	1	121	369	2	369	10	10	173	16	8	5
13916	0	41	41	369	1	74	370	1	370	6	10	173	8	8	5
13916	0	45	45	369	1	56	369	9	370	3	10	173	32	8	5
13996	0	1	1	377	1	304	377	1	377	6	10	173	0	8	2
14076	0	14	14	385	1	57	385	10	386	4	10	173	40	8	2
14076	0	44	44	385	1	9	385	10	386	1	10	173	0	8	4
14076	0	46	46	385	1	67	385	4	385	9	10	173	0	8	5
14156	0	20	20	393	1	128	393	1	393	10	10	173	16	8	2
14236	0	30	30	401	1	317	401	3	402	4	10	173	24	8	5
14236	0	40	40	401	1	290	401	3	401	7	10	173	24	8	1
14236	0	47	47	401	1	157	401	8	402	4	10	173	16	8	1
14396	0	33	33	417	1	344	417	9	418	6	10	173	8	8	7
14396	0	35	35	417	1	187	417	8	418	2	10	173	32	8	3
14396	0	36	36	417	1	101	417	6	418	3	10	173	24	8	7
14476	0	25	25	425	1	159	425	10	426	6	10	173	16	8	3
14476	0	43	43	425	1	227	425	3	425	4	10	173	16	8	3
14556	0	30	30	433	1	128	433	1	433	10	10	173	8	8	3
14636	0	9	9	441	1	269	442	4	442	6	10	173	0	8	3
14636	0	28	28	441	1	180	441	1	441	5	10	173	32	8	1
14636	0	31	31	441	1	336	441	1	441	8	10	173	32	8	6
14636	0	34	34	441	1	28	442	3	442	5	10	173	24	8	6
14636	0	37	37	441	1	253	442	4	442	5	10	173	8	8	0
14636	0	48	48	441	1	241	441	2	441	3	10	173	24	8	1
14716	0	32	32	449	1	75	449	1	450	2	10	173	8	8	4
14796	0	41	41	457	1	189	457	10	458	4	10	173	0	8	3
14876	0	14	14	465	1	73	465	10	466	5	10	173	8	8	1
14876	0	23	23	465	1	283	466	2	466	5	10	173	24	8	6
14876	0	45	45	465	1	299	466	2	466	6	10	173	24	8	1
14956	0	44	44	473	1	166	473	2	473	7	10	173	40	8	0
14956	0	46	46	473	1	19	473	4	473	6	10	173	16	8	5
15036	0	24	24	481	1	167	481	3	481	8	10	173	8	8	1
15116	0	20	20	489	1	182	489	3	489	7	10	173	16	8	3
15116	0	30	30	489	1	343	489	8	490	5	10	173	8	8	7
15116	0	40	40	489	1	125	489	6	490	4	10	173	8	8	4
15116	0	47	47	489	1	272	489	1	489	4	10	173	24	8	1
15196	0	33	33	497	1	236	498	2	498	3	10	173	40	8	5
15356	0	38	38	513	1	271	513	2	514	6	10	173	40	8	4
15356	0	50	50	513	1	111	513	7	514	6	10	173	40	8	3
15436	0	25	25	521	1	339	521	4	522	1	10	173	32	8	6
15516	0	43	43	529	1	57	529	10	530	4	10	173	32	8	2
15836	0	23	23	561	1	251	562	2	562	3	10	173	24	8	4
15836	0	44	44	561	1	277	561	6	561	9	10	173	40	8	2
15836	0	46	46	561	1	345	561	1	561	10	10	173	8	8	3
15916	0	30	30	569	1	16	569	1	569	3	10	173	8	8	3
15916	0	40	40	569	1	93	569	4	570	4	10	173	40	8	6
15916	0	47	47	569	1	290	569	3	569	7	10	173	32	8	5
16076	0	33	33	585	1	20	585	5	585	7	10	173	24	8	0
16156	0	50	50	593	1	212	593	3	593	5	10	173	16	8	6
16236	0	9	9	601	1	254	602	5	602	6	10	173	8	8	7
16396	0	31	31	617	1	19	617	4	617	6	10	173	40	8	4
16396	0	32	32	617	1	2	617	3	617	4	10	173	8	8	4
16396	0	34	34	617	1	89	617	10	618	6	10	173	0	8	4
16396	0	48	48	617	1	112	617	1	617	9	10	173	32	8	1
16476	0	25	25	625	1	34	625	3	625	6	10	173	8	8	7
16476	0	37	37	625	1	132	625	5	626	4	10	173	32	8	2
16476	0	43	43	625	1	71	625	8	626	3	10	173	24	8	0
16556	0	28	28	633	1	51	633	4	633	8	10	173	32	8	5
16556	0	31	31	633	1	60	633	1	634	3	10	173	32	8	6
16716	0	1	1	649	1	188	649	9	650	3	10	173	0	8	4
16716	0	44	44	649	1	212	649	3	649	5	10	173	32	8	6
16716	0	47	47	649	1	69	649	6	650	1	10	173	40	8	7
16796	0	23	23	657	1	150	657	1	657	7	10	173	32	8	0
16796	0	30	30	657	1	141	657	7	658	4	10	173	16	8	5
16796	0	45	45	657	1	212	657	3	657	5	10	173	32	8	0
16796	0	46	46	657	1	51	657	4	657	8	10	173	8	8	7
16876	0	33	33	665	1	22	665	7	665	9	10	173	32	8	3
16956	0	35	35	673	1	28	674	3	674	5	10	173	40	8	2
16956	0	50	50	673	1	22	673	7	673	9	10	173	0	8	2
17036	0	20	20	681	1	44	682	3	682	6	10	173	24	8	3
17036	0	38	38	681	1	234	681	10	682	1	10	173	40	8	3
17196	0	34	34	697	1	243	697	4	697	5	10	173	0	8	4
17196	0	41	41	697	1	293	697	6	697	10	10	173	8	8	0
17276	0	31	31	705	1	11	706	2	706	3	10	173	16	8	1
17276	0	32	32	705	1	174	705	10	706	5	10	173	40	8	7
17276	0	48	48	705	1	236	706	2	706	3	10	173	8	8	1
17356	0	14	14	713	1	53	713	6	713	10	10	173	32	8	2
17356	0	36	36	713	1	269	714	4	714	6	10	173	0	8	6
17436	0	28	28	721	1	81	721	2	721	8	10	173	32	8	1
17436	0	37	37	721	1	68	721	5	721	10	10	173	40	8	7
17516	0	10	10	729	1	7	729	8	729	9	10	173	8	8	0
17516	0	43	43	729	1	50	729	3	729	7	10	173	24	8	1
17596	0	30	30	737	1	351	737	7	738	6	10	173	8	8	0
17596	0	40	40	737	1	232	737	8	737	9	10	173	40	8	5
17596	0	44	44	737	1	291	737	4	737	8	10	173	16	8	7
17596	0	47	47	737	1	274	737	3	737	6	10	173	8	8	0
17676	0	46	46	745	1	130	745	3	746	2	10	173	32	8	1
17756	0	23	23	753	1	212	753	3	753	5	10	173	8	8	1
17756	0	24	24	753	1	13	754	4	754	5	10	173	40	8	6
17756	0	33	33	753	1	88	753	9	754	5	10	173	32	8	4
17756	0	45	45	753	1	22	753	7	753	9	10	173	16	8	7
17836	0	9	9	761	1	302	761	3	762	5	10	173	8	8	1
17916	0	38	38	769	1	324	769	5	770	1	10	173	24	8	5
17996	0	20	20	777	1	162	777	3	778	4	10	173	0	8	1
18076	0	31	31	785	1	65	785	2	785	7	10	173	24	8	7
18076	0	34	34	785	1	270	785	1	786	5	10	173	32	8	6
18156	0	12	12	793	1	242	793	3	793	4	10	173	24	8	3
18156	0	14	14	793	1	159	793	10	794	6	10	173	32	8	2
18156	0	48	48	793	1	52	793	5	793	9	10	173	0	8	0
18316	0	37	37	809	1	141	809	7	810	4	10	173	8	8	1
18396	0	25	25	817	1	211	817	2	817	4	10	173	40	8	4
18396	0	28	28	817	1	324	817	5	818	1	10	173	0	8	6
18396	0	36	36	817	1	323	817	4	817	10	10	173	40	8	0
18556	0	27	27	833	1	208	833	1	834	5	10	173	32	8	6
18636	0	9	9	841	1	20	841	5	841	7	10	173	8	8	0
18716	0	23	23	849	1	238	850	4	850	5	10	173	24	8	3
18716	0	38	38	849	1	103	849	8	850	5	10	173	16	8	7
18716	0	45	45	849	1	217	849	8	849	10	10	173	32	8	7
18876	0	41	41	865	1	232	865	8	865	9	10	173	40	8	4
18956	0	14	14	873	1	117	873	6	874	4	10	173	24	8	6
18956	0	20	20	873	1	315	873	1	874	2	10	173	24	8	3
18956	0	31	31	873	1	283	874	2	874	5	10	173	0	8	5
18956	0	34	34	873	1	341	873	6	874	3	10	173	16	8	1
19036	0	32	32	881	1	149	881	6	882	6	10	173	8	8	0
19036	0	48	48	881	1	292	881	5	881	9	10	173	16	8	6
19276	0	30	30	905	1	334	905	5	906	5	10	173	32	8	0
19276	0	37	37	905	1	274	905	3	905	6	10	173	40	8	2
19276	0	40	40	905	1	138	905	4	906	1	10	173	40	8	4
19276	0	47	47	905	1	40	905	9	906	2	10	173	8	8	0
19356	0	28	28	913	1	343	913	8	914	5	10	173	8	8	4
19356	0	44	44	913	1	324	913	5	914	1	10	173	8	8	3
19356	0	50	50	913	1	121	913	2	913	10	10	173	24	8	6
19436	0	25	25	921	1	64	921	1	921	6	10	173	24	8	2
19436	0	33	33	921	1	18	921	3	921	5	10	173	24	8	6
19436	0	46	46	921	1	50	921	3	921	7	10	173	40	8	5
19516	0	34	34	929	1	343	929	8	930	5	10	173	40	8	7
19516	0	43	43	929	1	128	929	1	929	10	10	173	8	8	7
19596	0	23	23	937	1	198	937	4	937	7	10	173	0	8	1
19596	0	38	38	937	1	100	937	5	938	2	10	173	8	8	0
19676	0	45	45	945	1	20	945	5	945	7	10	173	32	8	3
19836	0	14	14	961	1	183	961	4	961	8	10	173	24	8	7
19836	0	31	31	961	1	52	961	5	961	9	10	173	40	8	1
19836	0	34	34	961	1	239	962	5	962	6	10	173	40	8	2
19836	0	48	48	961	1	214	961	5	961	7	10	173	32	8	1
19916	0	20	20	969	1	145	969	2	970	2	10	173	32	8	0
19916	0	32	32	969	1	163	969	4	970	5	10	173	8	8	1
20076	0	47	47	985	1	79	985	5	986	6	10	173	0	8	5
20156	0	30	30	993	1	163	993	4	994	5	10	173	32	8	1
20156	0	40	40	993	1	322	993	3	993	9	10	173	32	8	3
20156	0	50	50	993	1	188	993	9	994	3	10	173	24	8	4
20236	0	28	28	1001	1	226	1001	2	1001	3	10	173	16	8	1
20236	0	33	33	1001	1	344	1001	9	1002	6	10	173	40	8	1
20236	0	37	37	1001	1	97	1001	2	1001	9	10	173	8	8	4
20236	0	44	44	1001	1	30	1001	1	1002	5	10	173	24	8	4
20316	0	9	9	1009	1	15	1009	1	1010	6	10	173	16	8	2
20316	0	36	36	1009	1	294	1009	7	1010	1	10	173	24	8	5
20316	0	46	46	1009	1	282	1010	1	1010	4	10	173	8	8	7
20396	0	25	25	1017	1	180	1017	1	1017	5	10	173	0	8	4
20396	0	35	35	1017	1	277	1017	6	1017	9	10	173	24	8	3
20556	0	27	27	9	1	188	9	9	10	3	10	173	0	8	1
20636	0	14	14	17	1	6	17	7	17	8	10	173	0	8	0
20636	0	34	34	17	1	339	17	4	18	1	10	173	32	8	5
20716	0	31	31	25	1	179	25	4	26	6	10	173	0	8	3
20716	0	48	48	25	1	288	25	1	25	5	10	173	24	8	1
20796	0	32	32	33	1	104	33	9	34	6	10	173	40	8	5
20876	0	20	20	41	1	269	42	4	42	6	10	173	0	8	2
20956	0	30	30	49	1	96	49	1	49	8	10	173	0	8	2
20956	0	40	40	49	1	35	49	4	49	7	10	173	8	8	6
20956	0	47	47	49	1	25	49	10	50	2	10	173	40	8	7
20956	0	50	50	49	1	55	49	8	50	2	10	173	40	8	7
21116	0	9	9	65	1	327	65	8	66	4	10	173	16	8	4
21116	0	33	33	65	1	226	65	2	65	3	10	173	24	8	4
21116	0	37	37	65	1	265	65	10	66	2	10	173	24	8	0
21196	0	28	28	73	1	32	73	1	73	4	10	173	8	8	6
21196	0	35	35	73	1	163	73	4	74	5	10	173	8	8	7
21196	0	44	44	73	1	219	73	10	74	2	10	173	40	8	1
21196	0	46	46	73	1	305	73	2	73	7	10	173	8	8	5
21276	0	38	38	81	1	271	81	2	82	6	10	173	8	8	7
21356	0	36	36	89	1	43	90	2	90	5	10	173	0	8	7
21436	0	25	25	97	1	22	97	7	97	9	10	173	24	8	1
21516	0	23	23	105	1	249	105	10	106	1	10	173	16	8	4
21516	0	42	42	105	1	166	105	2	105	7	10	173	24	8	5
21596	0	45	45	113	1	184	113	5	113	9	10	173	16	8	1
